Transaction_ID,Amount,Hour,Customer_Age,Previous_Transactions,Distance_From_Last_Transaction,Device_Changed,International,Fraud
TX_000519,4936.44,11,61,84,577.51,1,0,0
TX_000520,756.33,14,64,68,446.6,1,0,0
TX_000521,2972.68,17,32,84,912.05,0,0,0
TX_000522,1907.55,13,60,86,900.36,0,0,0
TX_000523,4849.72,5,19,29,415.7,0,0,0
TX_000524,4211.38,11,52,16,874.73,0,0,0
TX_000525,4192.45,19,68,63,64.03,1,0,0
TX_000526,2346.12,22,37,47,885.72,0,0,0
TX_000527,2077.02,5,45,43,310.58,0,0,0
TX_000528,1370.67,8,74,23,565.12,1,0,0
TX_000529,286.6,3,75,30,269.69,0,1,0
TX_000530,4324.29,16,32,57,984.8,0,0,0
TX_000531,4065.44,1,33,30,71.78,1,0,0
TX_000532,4998.59,15,50,67,446.96,1,0,0
TX_000533,4983.2,23,64,56,620.99,0,0,0
TX_000534,2779.38,13,29,24,615.61,0,0,0
TX_000535,3846.09,7,56,77,738.76,0,1,0
TX_000536,4724.1,13,56,96,724.42,0,0,0
TX_000537,4248.99,1,60,76,793.14,0,0,0
TX_000538,1240.5,15,37,8,234.29,0,0,0
TX_000539,2255.47,3,46,88,370.51,0,0,0
TX_000540,650.15,0,60,44,382.03,0,0,0
TX_000541,4770.48,22,66,80,955.84,0,0,0
TX_000542,3032.84,19,20,96,409.31,0,0,0
TX_000543,1147.07,13,65,34,221.87,0,1,0
TX_000544,3360.14,7,22,35,632.34,0,0,0
TX_000545,3092.55,2,77,96,427.27,0,0,0
TX_000546,1794.02,4,19,50,250.08,0,0,0
TX_000547,572.22,5,40,17,715.14,0,0,0
TX_000548,3359.51,21,79,2,191.93,0,1,0
TX_000549,2603.94,7,43,90,633.35,0,0,0
TX_000550,3862.73,5,43,54,430.53,0,0,0
TX_000551,2603.22,5,24,44,319.17,0,0,0
TX_000552,4261.65,3,77,81,945.98,0,0,0
TX_000553,2761.77,6,27,49,324.41,0,0,0
TX_000554,2806.89,23,22,2,347.51,0,0,0
TX_000555,4383.88,18,64,72,870.64,0,0,0
TX_000556,2020.4,6,29,70,129.04,1,1,0
TX_000557,674.41,2,49,9,108.07,1,0,0
TX_000558,148.77,7,59,1,282.71,0,0,0
TX_000559,3776.91,0,48,69,591.64,0,0,0
TX_000560,3103.45,0,39,9,384.3,0,0,0
TX_000561,3521.88,13,34,14,608.55,0,0,0
TX_000562,1068.76,5,37,27,159.75,1,0,0
TX_000563,686.18,9,37,9,261.45,0,0,0
TX_000564,77.65,13,60,36,565.16,0,0,0
TX_000565,1756.18,3,25,93,217.15,1,0,0
TX_000566,2951.64,5,64,84,422.8,0,0,0
TX_000567,1964.26,15,51,79,572.65,0,0,0
TX_000568,2190.19,20,66,3,973.65,0,0,0
TX_000569,4521.27,0,40,23,79.89,0,0,0
TX_000570,1744.54,5,55,73,460.41,0,0,0
TX_000571,2572.38,8,70,30,396.27,0,0,0
TX_000572,3919.35,14,45,19,824.24,1,0,0
TX_000573,1985.73,11,30,67,900.3,0,0,0
TX_000574,3112.32,2,46,50,907.01,0,0,0
TX_000575,4312.51,10,78,48,375.14,1,0,0
TX_000576,4747.86,14,25,3,304.66,0,1,0
TX_000577,739.63,2,28,98,449.14,0,0,0
TX_000578,4633.31,13,64,66,343.99,0,0,0
TX_000579,2463.12,1,62,27,718.85,0,0,0
TX_000580,1294.93,3,35,87,213.57,0,0,0
TX_000581,2298.38,18,67,96,658.68,0,0,0
TX_000582,4900.26,11,42,99,926.99,0,0,0
TX_000583,2465.63,1,66,40,279.91,0,0,0
TX_000584,1647.11,16,39,18,676.89,0,0,0
TX_000585,3168.84,2,62,27,143.56,0,0,0
TX_000586,1204.53,9,78,11,121.38,0,0,0
TX_000587,383.94,15,52,39,115.64,0,0,0
TX_000588,648.75,21,46,19,138.53,0,0,0
TX_000589,644.59,8,38,89,216.16,0,0,0
TX_000590,763.75,10,73,7,562.83,0,0,0
TX_000591,698.44,20,24,95,766.99,0,1,0
TX_000592,3206.17,14,78,57,126.86,0,1,0
TX_000593,913.49,2,29,2,870.01,0,0,0
TX_000594,1731.61,15,53,38,842.72,0,0,0
TX_000595,4484.46,20,41,5,727.39,1,0,0
TX_000596,2372.44,20,49,78,425.97,0,0,0
TX_000597,3339.45,20,44,82,1.56,0,0,0
TX_000598,865.74,11,49,36,734.76,0,0,0
TX_000599,965.48,22,76,68,878.99,0,1,0
TX_000600,209.14,4,49,88,335.29,0,0,0
TX_000601,848.83,6,49,77,717.99,0,0,0
TX_000602,1396.56,8,43,85,62.05,0,0,0
TX_000603,889.17,20,28,57,709.49,0,0,0
TX_000604,448.07,17,63,97,68.31,1,0,0
TX_000605,607.58,20,35,20,587.19,0,0,0
TX_000606,2306.59,7,56,5,597.55,0,0,0
TX_000607,1035.64,11,22,24,302.16,0,1,0
TX_000608,1824.53,19,33,99,79.12,0,0,0
TX_000609,2519.57,1,28,30,949.33,0,0,0
TX_000610,3453.52,9,71,28,535.58,0,0,0
TX_000611,201.36,18,52,53,579.76,0,0,0
TX_000612,3998.05,8,65,51,615.02,0,0,0
TX_000613,3141.36,23,28,7,891.05,0,0,0
TX_000614,413.39,7,59,42,60.26,0,0,0
TX_000615,4368.53,23,40,35,893.29,1,0,1
TX_000616,4604.76,23,72,94,239.68,0,0,0
TX_000617,310.08,23,51,34,77.95,0,0,0
TX_000618,1388.0,0,65,73,657.27,0,0,0
TX_000619,4031.98,5,34,76,976.98,1,0,0
TX_000620,3742.56,11,27,54,57.24,0,1,0
TX_000621,926.68,23,35,29,426.12,0,0,0
TX_000622,1050.7,18,61,10,529.78,0,0,0
TX_000623,1855.51,16,25,27,252.12,1,0,0
TX_000624,2425.19,1,76,83,982.87,0,1,0
TX_000625,3093.18,10,43,13,640.96,0,0,0
TX_000626,1847.72,17,20,42,844.35,0,0,0
TX_000627,2315.36,22,76,37,415.78,0,0,0
TX_000628,3738.62,21,69,61,353.96,0,0,0
TX_000629,188.23,10,41,96,553.16,0,0,0
TX_000630,1265.92,17,20,79,435.28,0,0,0
TX_000631,3568.18,7,55,21,714.95,0,1,0
TX_000632,4476.56,14,19,3,265.82,1,0,0
TX_000633,2560.83,8,52,8,449.59,0,0,0
TX_000634,2662.91,14,34,70,895.13,0,0,0
TX_000635,540.32,6,26,93,756.11,0,0,0
TX_000636,2239.82,19,53,83,168.07,0,0,0
TX_000637,2665.42,12,39,17,886.86,0,1,0
TX_000638,1216.14,12,48,10,589.02,1,0,0
TX_000639,1349.87,0,72,97,679.29,0,0,0
TX_000640,1889.53,19,51,13,294.26,0,0,0
TX_000641,105.26,3,41,91,441.54,0,0,0
TX_000642,1613.79,23,77,12,806.81,1,0,0
TX_000643,1061.18,3,26,66,330.68,1,0,0
TX_000644,1640.85,3,63,74,165.06,1,0,0
TX_000645,603.21,12,75,85,378.3,0,0,0
TX_000646,4453.18,1,60,23,69.22,0,1,0
TX_000647,2969.99,22,19,65,717.86,0,0,0
TX_000648,3397.12,14,38,97,147.75,0,0,0
TX_000649,3946.91,3,51,52,285.13,0,0,0
TX_000650,2494.72,5,44,61,881.08,0,0,0
TX_000651,439.17,2,54,26,540.5,0,0,0
TX_000652,2687.85,6,24,15,321.34,0,0,0
TX_000653,2936.27,5,39,22,547.67,0,1,0
TX_000654,3728.47,2,21,89,218.28,1,1,1
TX_000655,2161.14,3,31,65,25.17,0,0,0
TX_000656,642.26,9,51,26,603.73,1,0,0
TX_000657,1422.46,20,40,21,714.13,0,0,0
TX_000658,1818.6,8,61,24,879.78,0,0,0
TX_000659,3231.36,5,59,16,771.88,1,0,0
TX_000660,2856.04,19,42,32,926.68,0,0,0
TX_000661,1783.7,10,18,16,985.95,0,0,0
TX_000662,4932.64,6,68,77,744.94,0,0,0
TX_000663,3030.85,17,72,42,867.92,0,0,0
TX_000664,1189.95,3,65,32,673.73,0,0,0
TX_000665,513.4,4,32,50,170.94,0,0,0
TX_000666,768.53,3,49,41,181.7,1,0,0
TX_000667,1233.56,3,31,24,110.26,1,0,0
TX_000668,807.6,12,58,13,942.97,0,0,0
TX_000669,936.9,15,78,75,672.75,0,0,0
TX_000670,1429.05,13,38,79,789.91,1,1,0
TX_000671,871.0,10,72,10,331.16,0,0,0
TX_000672,4484.34,1,64,42,460.42,0,0,0
TX_000673,405.77,21,75,41,39.78,0,0,0
TX_000674,2624.93,13,24,3,889.01,0,1,0
TX_000675,2054.93,23,53,55,853.0,0,0,0
TX_000676,4911.98,23,38,16,784.81,0,0,0
TX_000677,564.63,6,67,44,58.3,0,0,0
TX_000678,1992.29,10,57,81,174.25,0,0,0
TX_000679,4847.5,3,29,89,334.17,0,0,0
TX_000680,4328.21,6,32,30,263.06,0,0,0
TX_000681,4086.27,15,32,99,838.46,0,0,0
TX_000682,1293.22,5,34,37,194.84,0,0,0
TX_000683,858.58,5,51,60,532.12,0,0,0
TX_000684,3344.87,1,61,77,571.38,0,0,0
TX_000685,4647.23,23,52,24,425.01,0,0,0
TX_000686,2786.03,7,56,26,240.69,0,0,0
TX_000687,2860.21,6,55,58,960.29,0,0,0
TX_000688,1403.5,23,31,9,413.4,0,0,0
TX_000689,3848.62,13,72,61,727.31,0,0,0
TX_000690,939.28,8,76,19,184.05,0,0,0
TX_000691,1621.78,14,22,28,822.81,0,0,0
TX_000692,2130.06,21,47,7,215.89,0,0,0
TX_000693,2540.51,17,21,45,675.31,0,0,0
TX_000694,1215.84,11,32,86,506.5,0,0,0
TX_000695,578.61,22,56,94,146.56,0,0,0
TX_000696,3055.05,18,52,63,24.95,0,0,0
TX_000697,1446.71,12,62,37,930.75,0,0,0
TX_000698,2908.28,6,27,16,125.69,0,0,0
TX_000699,776.04,9,72,5,704.95,0,0,0
TX_000700,2408.29,9,19,29,652.68,0,0,0
TX_000701,2665.28,1,61,52,341.72,0,0,0
TX_000702,263.86,13,77,23,185.38,1,0,0
TX_000703,1686.34,12,41,6,178.33,0,0,0
TX_000704,676.4,21,45,36,585.33,1,0,0
TX_000705,321.56,5,39,57,546.92,0,1,0
TX_000706,4949.85,8,61,33,875.94,0,0,0
TX_000707,1615.16,12,49,49,640.0,1,0,0
TX_000708,4050.32,8,48,41,819.27,0,0,0
TX_000709,1276.93,12,36,80,32.41,0,0,0
TX_000710,3409.11,4,68,55,670.99,0,0,0
TX_000711,3802.34,13,38,98,233.71,0,0,0
TX_000712,2980.22,4,20,26,252.84,0,0,0
TX_000713,2360.52,8,23,37,720.58,0,0,0
TX_000714,2062.15,7,49,77,793.43,1,0,0
TX_000715,1747.6,6,19,17,371.74,0,0,0
TX_000716,4648.0,7,41,96,790.08,0,0,0
TX_000717,4153.94,21,62,32,443.74,1,0,0
TX_000718,4825.31,2,76,28,857.65,0,0,0
TX_000719,625.86,22,77,93,24.9,0,1,0
TX_000720,3655.68,23,44,25,83.5,0,0,0
TX_000721,4692.01,14,26,47,776.35,0,0,0
TX_000722,910.26,7,30,22,624.09,1,0,0
TX_000723,337.15,0,72,91,559.02,0,0,0
TX_000724,3706.9,6,31,61,613.98,0,0,0
TX_000725,2874.49,18,68,44,930.19,0,0,0
TX_000726,4209.93,1,28,20,655.54,0,0,0
TX_000727,703.16,13,31,50,647.48,0,0,0
TX_000728,3977.36,17,33,88,759.47,0,0,0
TX_000729,1012.13,14,27,47,866.62,0,0,0
TX_000730,822.46,13,37,47,261.91,0,0,0
TX_000731,825.51,23,33,72,616.75,0,0,0
TX_000732,4073.8,18,77,51,583.97,0,0,0
TX_000733,3327.66,18,75,55,134.85,0,0,0
TX_000734,2617.71,21,51,78,520.32,0,0,0
TX_000735,1797.36,16,74,39,69.55,0,1,0
TX_000736,4386.62,21,33,14,184.96,0,0,0
TX_000737,1965.26,18,31,69,912.96,0,0,0
TX_000738,4083.91,15,70,47,119.24,0,0,0
TX_000739,2198.48,19,45,21,578.92,0,0,0
TX_000740,1887.84,18,35,15,323.48,0,0,0
TX_000741,2316.09,0,43,97,555.31,0,0,0
TX_000742,1510.38,18,55,81,234.97,0,0,0
TX_000743,3739.31,6,24,84,444.38,0,0,0
TX_000744,2516.09,22,62,1,867.33,1,0,0
TX_000745,1164.9,10,51,80,376.22,0,0,0
TX_000746,4498.37,4,64,82,353.03,0,0,0
TX_000747,1922.54,16,66,10,446.12,0,0,0
TX_000748,2720.05,10,62,23,100.49,0,0,0
TX_000749,4532.83,23,24,18,387.35,1,0,0
TX_000750,3123.07,7,50,58,6.9,1,0,0
TX_000751,588.91,9,52,73,503.4,0,0,0
TX_000752,4699.46,11,69,94,847.94,0,0,0
TX_000753,3140.4,9,67,77,552.07,0,0,0
TX_000754,1677.85,12,56,52,607.73,0,0,0
TX_000755,700.66,17,38,95,30.56,0,0,0
TX_000756,3971.16,9,66,46,859.51,1,1,1
TX_000757,3102.26,18,45,13,385.0,0,0,0
TX_000758,2669.64,19,49,96,974.85,1,0,0
TX_000759,4469.99,16,61,17,120.47,0,0,0
TX_000760,3944.04,19,33,67,944.67,0,0,0
TX_000761,762.62,15,73,61,634.29,0,0,0
TX_000762,1562.05,4,27,65,52.34,0,0,0
TX_000763,1246.2,2,40,53,971.7,0,0,0
TX_000764,3721.01,14,65,5,13.87,0,0,0
TX_000765,172.49,1,69,32,730.7,0,0,0
TX_000766,2851.6,12,67,89,889.53,0,0,0
TX_000767,3813.48,21,32,45,175.81,0,0,0
TX_000768,4384.44,7,72,56,343.36,0,0,0
TX_000769,1713.7,22,60,5,561.23,0,0,0
TX_000770,4107.18,16,67,87,679.81,0,0,0
TX_000771,557.61,3,23,76,871.88,0,0,0
TX_000772,4233.03,18,50,34,761.07,0,0,0
TX_000773,641.81,21,79,61,363.33,1,0,0
TX_000774,1989.45,8,72,87,821.72,0,0,0
TX_000775,3987.49,22,56,80,966.08,1,0,0
TX_000776,753.84,14,29,62,226.99,0,0,0
TX_000777,1150.11,8,69,69,74.1,0,0,0
TX_000778,3612.65,23,53,63,426.62,0,0,0
TX_000779,3601.58,20,48,44,881.4,0,1,0
TX_000780,3207.53,8,27,28,150.29,1,0,0
TX_000781,3471.27,13,70,70,885.8,0,0,0
TX_000782,2715.91,22,51,13,992.21,0,1,0
TX_000783,1262.74,20,58,43,54.0,0,1,0
TX_000784,1731.75,15,27,30,495.26,0,0,0
TX_000785,912.08,23,69,26,328.89,0,0,0
TX_000786,4542.71,22,28,81,393.68,0,0,0
TX_000787,2919.04,16,74,63,451.63,0,0,0
TX_000788,2007.25,12,31,73,739.7,0,0,0
TX_000789,2312.72,8,20,57,591.3,0,0,0
TX_000790,4736.68,14,74,64,961.2,0,0,0
TX_000791,770.99,6,50,80,332.76,0,0,0
TX_000792,2933.22,0,24,49,541.5,0,0,0
TX_000793,2531.91,0,21,52,813.33,0,0,0
TX_000794,3059.21,4,56,63,373.03,0,0,0
TX_000795,95.46,23,65,82,465.3,0,0,0
TX_000796,4361.26,8,79,13,684.97,0,0,0
TX_000797,4660.93,11,27,93,860.74,1,1,1
TX_000798,2827.84,5,32,88,415.68,0,0,0
TX_000799,3484.77,12,33,45,531.95,0,0,0
TX_000800,4612.88,7,55,46,975.12,0,1,1
TX_000801,3537.66,14,21,77,42.47,0,0,0
TX_000802,766.93,5,21,89,448.23,0,1,0
TX_000803,2883.56,5,73,41,635.98,0,0,0
TX_000804,3035.54,3,72,46,8.43,0,0,0
TX_000805,2123.53,10,53,1,596.79,0,0,0
TX_000806,3683.54,20,44,73,56.2,0,0,0
TX_000807,4672.16,17,39,68,857.56,1,0,1
TX_000808,4628.21,2,39,92,807.09,0,0,0
TX_000809,2256.94,2,34,12,32.26,1,0,0
TX_000810,570.62,11,62,88,48.8,1,0,0
TX_000811,4924.28,20,51,73,753.61,0,0,0
TX_000812,4195.3,20,49,35,369.54,0,0,0
TX_000813,627.69,5,69,99,575.03,0,0,0
TX_000814,4604.61,20,23,33,270.33,1,0,0
TX_000815,4350.13,5,71,58,172.97,0,0,0
TX_000816,2596.6,7,50,35,296.08,0,0,0
TX_000817,2958.42,14,25,46,246.71,0,0,0
TX_000818,1998.02,17,67,84,448.31,1,0,0
TX_000819,278.53,19,78,66,746.68,0,0,0
TX_000820,1679.31,15,70,44,554.13,0,0,0
TX_000821,4015.25,5,53,26,609.18,0,1,0
TX_000822,28.14,20,22,42,470.08,0,0,0
TX_000823,1670.83,16,22,77,324.73,0,0,0
TX_000824,1993.85,8,64,30,143.51,0,1,0
TX_000825,2689.29,18,27,32,354.57,0,0,0
TX_000826,4599.68,17,57,36,665.2,0,0,0
TX_000827,1735.0,22,75,19,733.78,0,0,0
TX_000828,1738.03,4,24,22,469.18,0,0,0
TX_000829,3688.82,5,29,65,645.0,0,0,0
TX_000830,2263.83,11,47,57,210.54,0,0,0
TX_000831,1126.9,10,42,11,860.07,0,0,0
TX_000832,2264.94,15,45,26,865.94,0,0,0
TX_000833,708.58,19,60,48,320.33,1,0,0
TX_000834,886.05,16,30,19,547.71,0,0,0
TX_000835,2494.35,19,64,83,606.66,0,1,0
TX_000836,2097.53,8,66,12,472.43,0,0,0
TX_000837,4574.66,0,39,67,911.14,0,1,1
TX_000838,1815.16,2,71,56,739.72,0,0,0
TX_000839,2905.04,20,35,18,672.51,0,0,0
TX_000840,3163.16,22,44,5,520.09,0,0,0
TX_000841,70.41,8,25,24,84.85,0,0,0
TX_000842,3319.37,21,23,78,107.82,0,0,0
TX_000843,894.29,18,28,38,299.01,0,0,0
TX_000844,4805.55,12,46,67,211.52,0,0,0
TX_000845,747.57,22,75,70,952.53,0,0,0
TX_000846,2076.05,13,58,76,409.81,0,0,0
TX_000847,431.32,19,75,52,876.61,1,0,0
TX_000848,4984.39,18,22,75,818.08,1,0,1
TX_000849,2513.46,22,24,39,812.57,0,0,0
TX_000850,2978.95,6,39,59,215.71,1,0,0
TX_000851,340.05,3,76,26,447.32,1,0,0
TX_000852,3751.05,11,64,65,317.95,1,0,0
TX_000853,1053.48,22,70,80,970.41,0,0,0
TX_000854,4490.78,13,71,48,876.74,1,0,1
TX_000855,1029.67,1,21,53,249.92,0,0,0
TX_000856,957.49,0,49,9,313.52,1,0,0
TX_000857,187.57,17,36,5,528.91,0,0,0
TX_000858,2362.97,19,62,72,278.61,1,0,0
TX_000859,2826.38,7,50,61,824.53,0,0,0
TX_000860,333.21,2,18,21,819.23,0,0,0
TX_000861,3878.76,5,71,97,724.34,1,0,0
TX_000862,2269.18,21,63,63,689.31,0,0,0
TX_000863,2624.33,12,58,20,547.3,0,0,0
TX_000864,2206.61,8,73,58,347.11,0,0,0
TX_000865,2006.81,8,61,45,836.94,1,0,0
TX_000866,2800.4,19,67,22,858.83,1,0,0
TX_000867,780.43,8,58,77,49.51,0,0,0
TX_000868,913.73,14,25,75,398.62,1,0,0
TX_000869,4309.62,12,49,82,26.63,0,0,0
TX_000870,4730.85,21,47,63,839.48,0,0,0
TX_000871,1869.68,15,63,30,177.09,0,0,0
TX_000872,1357.37,1,45,63,673.87,0,0,0
TX_000873,3221.78,13,58,97,357.38,0,1,0
TX_000874,2046.63,5,69,44,816.07,0,0,0
TX_000875,131.8,1,49,67,509.69,0,0,0
TX_000876,784.98,7,42,58,324.4,0,0,0
TX_000877,3581.28,3,51,65,323.87,0,0,0
TX_000878,3296.33,20,78,36,326.93,1,1,0
TX_000879,140.34,23,50,6,788.58,0,0,0
TX_000880,1113.75,13,30,37,711.12,0,0,0
TX_000881,1159.22,10,42,93,319.21,0,0,0
TX_000882,3361.1,23,59,75,490.21,1,0,0
TX_000883,103.45,13,57,55,76.15,0,0,0
TX_000884,525.02,11,56,77,827.5,0,0,0
TX_000885,4000.58,15,79,75,265.95,0,0,0
TX_000886,896.83,5,78,59,889.23,1,0,0
TX_000887,3265.47,19,73,38,596.8,1,0,0
TX_000888,1194.72,0,61,25,567.82,1,0,0
TX_000889,501.71,11,66,79,162.72,0,0,0
TX_000890,1219.65,6,79,77,69.54,0,0,0
TX_000891,3612.72,7,74,33,552.62,1,0,0
TX_000892,4279.2,8,61,13,467.99,0,1,0
TX_000893,4151.95,1,65,38,119.68,0,0,0
TX_000894,1988.93,16,27,58,835.59,0,0,0
TX_000895,3342.09,19,76,88,417.24,0,0,0
TX_000896,1028.9,12,74,20,260.46,0,0,0
TX_000897,1469.27,4,48,17,788.27,0,0,0
TX_000898,4482.2,9,61,24,913.06,0,0,0
TX_000899,69.94,11,28,26,305.96,0,0,0
TX_000900,432.12,16,42,40,775.95,0,0,0
TX_000901,1043.39,20,78,32,652.52,0,0,0
TX_000902,137.53,5,63,93,989.73,1,1,0
TX_000903,911.27,2,71,78,203.99,0,0,0
TX_000904,2917.29,14,69,37,960.68,0,0,0
TX_000905,2110.02,6,62,86,315.27,0,0,0
TX_000906,4463.9,5,51,98,411.95,0,0,0
TX_000907,4088.13,3,76,91,358.83,0,0,0
TX_000908,1712.38,18,37,92,268.45,0,0,0
TX_000909,1300.82,4,24,86,693.22,0,0,0
TX_000910,1901.56,2,50,60,589.15,0,0,0
TX_000911,2953.52,8,79,57,305.69,0,0,0
TX_000912,1343.98,5,74,58,132.21,0,0,0
TX_000913,3122.62,12,52,67,317.38,0,0,0
TX_000914,2050.01,21,78,22,381.23,0,0,0
TX_000915,2762.48,19,46,58,380.65,1,0,0
TX_000916,2183.45,3,69,85,357.26,0,0,0
TX_000917,1475.86,1,29,80,48.72,0,0,0
TX_000918,4742.52,3,22,73,464.03,0,0,0
TX_000919,3819.21,7,29,77,836.21,1,0,0
TX_000920,704.87,12,46,74,180.37,0,0,0
TX_000921,4343.0,9,52,49,145.66,0,0,0
TX_000922,2439.72,17,37,85,471.85,0,0,0
TX_000923,4473.29,8,54,49,370.6,0,0,0
TX_000924,4000.28,0,77,42,561.28,0,0,0
TX_000925,2128.94,12,18,40,947.07,0,1,0
TX_000926,117.23,17,33,71,760.89,0,1,0
TX_000927,1347.04,14,47,46,687.06,0,0,0
TX_000928,2710.46,1,26,22,415.94,0,0,0
TX_000929,3169.22,10,59,82,287.36,0,0,0
TX_000930,1293.15,13,78,21,540.26,0,0,0
TX_000931,701.08,21,27,51,885.44,0,0,0
TX_000932,4175.48,14,30,14,876.74,0,0,0
TX_000933,4922.09,13,65,74,445.51,0,0,0
TX_000934,2630.82,15,79,97,246.22,0,0,0
TX_000935,862.54,22,37,9,225.34,1,0,0
TX_000936,1365.18,14,46,18,33.99,0,0,0
TX_000937,96.86,18,74,13,842.66,0,0,0
TX_000938,4571.92,8,21,17,264.84,0,0,0
TX_000939,593.17,4,63,87,359.0,0,0,0
TX_000940,2884.7,4,66,25,809.22,1,1,1
TX_000941,1373.91,10,45,54,120.02,0,1,0
TX_000942,2773.12,19,54,16,461.23,0,0,0
TX_000943,3258.84,23,30,24,122.34,0,0,0
TX_000944,4149.56,3,74,95,441.85,0,0,0
TX_000945,1036.07,19,20,75,47.14,0,0,0
TX_000946,59.92,17,54,23,517.62,0,0,0
TX_000947,688.74,2,65,41,795.71,0,0,0
TX_000948,4500.59,3,36,86,676.3,1,0,1
TX_000949,4370.08,13,45,33,509.17,0,0,0
TX_000950,2989.08,6,36,42,828.76,0,0,0
TX_000951,3004.58,7,34,48,227.79,0,0,0
TX_000952,3326.86,23,35,18,830.8,0,0,0
TX_000953,880.98,15,35,63,276.36,0,0,0
TX_000954,4572.49,19,74,78,362.49,0,1,0
TX_000955,2096.76,14,40,92,128.43,0,0,0
TX_000956,1918.78,6,57,11,101.75,1,0,0
TX_000957,2596.99,16,67,24,932.11,0,0,0
TX_000958,239.6,21,26,61,189.98,0,0,0
TX_000959,835.59,21,46,64,333.3,0,0,0
TX_000960,3691.48,21,68,36,529.15,1,0,0
TX_000961,418.58,11,59,83,347.87,0,0,0
TX_000962,3017.74,17,46,77,870.13,1,0,0
TX_000963,1230.52,23,19,97,900.71,1,1,0
TX_000964,1949.53,13,77,53,325.99,0,0,0
TX_000965,1447.03,14,34,83,92.03,0,0,0
TX_000966,1781.59,14,74,47,210.16,0,0,0
TX_000967,3596.63,4,73,52,474.39,0,0,0
TX_000968,1489.12,15,62,96,288.48,0,0,0
TX_000969,2834.19,4,48,79,453.47,0,0,0
TX_000970,2382.87,1,45,57,758.7,0,0,0
TX_000971,3320.04,19,60,75,420.64,0,0,0
TX_000972,4684.46,8,65,23,197.0,1,0,0
TX_000973,3664.2,21,69,59,357.97,0,0,0
TX_000974,1078.63,8,56,69,742.98,0,1,0
TX_000975,160.76,3,77,56,424.06,1,0,0
TX_000976,1315.01,14,47,86,249.54,0,0,0
TX_000977,2977.41,10,52,42,427.41,1,0,0
TX_000978,261.87,0,65,18,454.81,0,0,0
TX_000979,2484.35,17,68,71,296.38,0,0,0
TX_000980,2986.23,0,37,33,995.69,0,0,0
TX_000981,1674.55,7,33,3,767.63,0,1,0
TX_000982,3855.71,15,51,28,692.45,0,0,0
TX_000983,537.46,21,31,1,854.87,0,0,0
TX_000984,380.31,17,43,63,666.42,0,0,0
TX_000985,3642.3,21,37,47,790.98,0,0,0
TX_000986,2479.98,8,59,37,412.53,0,0,0
TX_000987,3443.57,11,68,86,500.37,1,1,0
TX_000988,2176.96,18,41,48,47.0,0,0,0
TX_000989,1235.78,17,60,19,280.65,0,0,0
TX_000990,4096.42,4,35,14,368.01,1,0,0
TX_000991,3998.08,1,60,67,625.47,0,1,1
TX_000992,3475.01,6,26,83,464.21,0,0,0
TX_000993,1364.36,9,36,97,607.84,0,0,0
TX_000994,2953.2,14,37,85,713.33,0,0,0
TX_000995,1808.06,6,78,65,42.72,1,0,0
TX_000996,462.45,4,59,26,258.28,1,0,0
TX_000997,4586.98,14,47,10,170.9,0,0,0
TX_000998,688.41,19,43,99,187.46,0,0,0
TX_000999,4751.44,19,48,77,503.13,1,0,0
TX_001000,2232.8,14,52,70,739.98,1,0,0
TX_001001,929.74,9,20,43,272.78,0,0,0
TX_001002,2711.8,23,73,70,824.45,0,0,0
TX_001003,4365.36,13,57,99,892.46,0,0,0
TX_001004,3662.46,9,78,80,350.53,0,0,0
TX_001005,4033.77,16,46,72,681.36,1,0,0
TX_001006,3295.62,20,23,59,117.05,0,0,0
TX_001007,3462.92,13,69,3,744.03,0,0,0
TX_001008,4246.73,1,18,5,165.02,0,0,0
TX_001009,1252.09,15,69,85,687.42,0,0,0
TX_001010,2449.68,12,41,95,421.9,0,0,0
TX_001011,1109.94,8,55,78,928.46,0,0,0
TX_001012,4938.4,6,51,83,464.46,0,0,0
TX_001013,4720.58,15,68,37,30.9,0,0,0
TX_001014,201.94,9,77,84,480.67,0,0,0
TX_001015,3529.35,23,24,52,795.5,0,0,0
TX_001016,4626.62,21,28,66,647.08,0,0,0
TX_001017,906.97,8,28,63,966.32,0,0,0
TX_001018,2841.89,21,53,7,843.27,0,0,0
TX_001019,4577.86,22,37,97,526.55,0,0,0
TX_001020,174.56,6,33,53,206.52,0,0,0
TX_001021,3488.61,15,22,6,3.77,0,1,0
TX_001022,1490.26,8,41,7,980.5,1,0,0
TX_001023,4622.36,23,47,44,938.32,0,0,0
TX_001024,4855.44,16,47,18,274.14,0,0,0
TX_001025,4721.61,19,56,54,638.22,0,0,0
TX_001026,2373.7,6,74,29,729.24,0,0,0
TX_001027,4310.9,10,65,83,578.01,0,0,0
TX_001028,4223.52,7,64,25,842.96,0,1,0
TX_001029,1598.91,6,54,63,77.82,0,0,0
TX_001030,4145.43,18,50,68,896.49,0,0,0
TX_001031,189.85,19,37,13,392.02,0,0,0
TX_001032,2983.37,11,71,32,480.69,0,0,0
TX_001033,1153.89,6,39,27,444.73,0,0,0
TX_001034,607.23,7,58,51,531.29,0,0,0
TX_001035,389.38,6,75,34,598.17,0,0,0
TX_001036,3482.96,5,78,28,710.34,0,0,0
TX_001037,1702.68,8,38,73,524.94,0,1,0
TX_001038,3625.21,12,54,72,684.77,0,0,0
